"","DateTime","Global_active_power","Sub_metering_1","Sub_metering_2","Sub_metering_3","Global_reactive_power","Voltage"
"837",2007-02-01 13:56:00,0.32,0,2,0,0.124,240.6
"838",2007-02-01 13:57:00,0.318,0,1,0,0.122,240.12
"839",2007-02-01 13:58:00,0.318,0,1,0,0.122,240.09
"840",2007-02-01 13:59:00,0.316,0,2,0,0.122,239.83
"841",2007-02-01 14:00:00,0.314,0,1,0,0.12,239.7
"842",2007-02-01 14:01:00,0.31,0,1,0,0.124,240.44
"843",2007-02-01 14:02:00,0.31,0,2,0,0.128,241.63
"844",2007-02-01 14:03:00,0.31,0,1,0,0.13,242.04
"845",2007-02-01 14:04:00,0.308,0,1,0,0.128,241.56
"846",2007-02-01 14:05:00,0.308,0,1,0,0.126,241.14
"847",2007-02-01 14:06:00,0.308,0,2,0,0.128,241.56
"848",2007-02-01 14:07:00,0.314,0,1,0,0.13,241.62
"849",2007-02-01 14:08:00,0.358,0,1,0,0.17,241.94
"850",2007-02-01 14:09:00,0.424,0,1,0,0.268,242.03
"851",2007-02-01 14:10:00,0.42,0,2,0,0.268,242.21
"852",2007-02-01 14:11:00,0.416,0,1,0,0.264,241.55
"853",2007-02-01 14:12:00,0.412,0,1,0,0.258,240.59
"854",2007-02-01 14:13:00,0.39,0,1,0,0.224,240.33
"855",2007-02-01 14:14:00,0.376,0,0,0,0.164,240
"856",2007-02-01 14:15:00,0.41,0,0,0,0.236,239.9
"857",2007-02-01 14:16:00,0.406,0,0,0,0.236,240.21
"858",2007-02-01 14:17:00,0.404,0,0,0,0.238,240.61
"859",2007-02-01 14:18:00,0.402,0,0,0,0.238,240.42
"860",2007-02-01 14:19:00,0.402,0,0,0,0.238,240.41
"861",2007-02-01 14:20:00,0.4,0,0,0,0.24,240.5
"862",2007-02-01 14:21:00,0.4,0,0,0,0.242,240.66
"863",2007-02-01 14:22:00,0.404,0,0,0,0.24,240.52
"864",2007-02-01 14:23:00,0.402,0,0,0,0.242,240.75
"865",2007-02-01 14:24:00,0.328,0,0,0,0.136,240.43
"866",2007-02-01 14:25:00,0.308,0,0,0,0.108,240.81
"867",2007-02-01 14:26:00,0.25,0,0,0,0,241.45
"868",2007-02-01 14:27:00,0.24,0,0,0,0,242.08
"869",2007-02-01 14:28:00,0.236,0,0,0,0,241.76
"870",2007-02-01 14:29:00,0.232,0,0,0,0,241.41
"871",2007-02-01 14:30:00,0.232,0,0,0,0,241.65
"872",2007-02-01 14:31:00,0.232,0,0,0,0,241.29
"873",2007-02-01 14:32:00,0.232,0,0,0,0,241.03
"874",2007-02-01 14:33:00,0.232,0,0,0,0,241.45
"875",2007-02-01 14:34:00,0.232,0,0,0,0,241.72
"876",2007-02-01 14:35:00,0.232,0,0,0,0,241.55
"877",2007-02-01 14:36:00,0.232,0,0,0,0,240.8
"878",2007-02-01 14:37:00,0.24,0,0,0,0,241.58
"879",2007-02-01 14:38:00,0.24,0,0,0,0,241.97
"880",2007-02-01 14:39:00,0.24,0,0,0,0,242.58
"881",2007-02-01 14:40:00,0.236,0,0,0,0,243.06
"882",2007-02-01 14:41:00,0.236,0,0,0,0,243
"883",2007-02-01 14:42:00,0.232,0,0,0,0,241.55
"884",2007-02-01 14:43:00,0.234,0,0,0,0,241.81
"885",2007-02-01 14:44:00,0.232,0,0,0,0,241.32
"886",2007-02-01 14:45:00,0.232,0,0,0,0,241.17
"887",2007-02-01 14:46:00,0.232,0,0,0,0,240.75
"888",2007-02-01 14:47:00,0.232,0,0,0,0,240.67
"889",2007-02-01 14:48:00,0.23,0,0,0,0,240.65
"890",2007-02-01 14:49:00,0.276,0,0,0,0,240.59
"891",2007-02-01 14:50:00,0.344,0,0,0,0.138,241.1
"892",2007-02-01 14:51:00,0.342,0,0,0,0.14,241.75
"893",2007-02-01 14:52:00,0.342,0,0,0,0.148,242.98
"894",2007-02-01 14:53:00,0.34,0,0,0,0.146,242.85
"895",2007-02-01 14:54:00,0.34,0,0,0,0.148,243.24
"896",2007-02-01 14:55:00,0.336,0,0,0,0.146,242.64
"897",2007-02-01 14:56:00,0.336,0,0,0,0.146,242.56
"898",2007-02-01 14:57:00,0.334,0,0,0,0.144,242.32
"899",2007-02-01 14:58:00,0.332,0,0,0,0.144,242.27
"900",2007-02-01 14:59:00,0.33,0,0,0,0.14,241.43
"901",2007-02-01 15:00:00,0.328,0,0,0,0.14,241.24
"902",2007-02-01 15:01:00,0.33,0,0,0,0.144,241.91
"903",2007-02-01 15:02:00,0.374,0,0,0,0.182,241.82
"904",2007-02-01 15:03:00,0.406,0,0,0,0.248,241.68
"905",2007-02-01 15:04:00,0.406,0,0,0,0.248,241.83
"906",2007-02-01 15:05:00,0.352,0,0,0,0.172,242.02
"907",2007-02-01 15:06:00,0.31,0,0,0,0.112,241.64
"908",2007-02-01 15:07:00,0.308,0,0,0,0.106,240.53
"909",2007-02-01 15:08:00,0.308,0,0,0,0.11,241.43
"910",2007-02-01 15:09:00,0.306,0,0,0,0.11,241.67
"911",2007-02-01 15:10:00,0.304,0,0,0,0.11,241.46
"912",2007-02-01 15:11:00,0.304,0,0,0,0.11,241.27
"913",2007-02-01 15:12:00,0.3,0,0,0,0.104,240.05
"914",2007-02-01 15:13:00,0.302,0,0,0,0.106,240.67
"915",2007-02-01 15:14:00,0.234,0,0,0,0,241.06
"916",2007-02-01 15:15:00,0.234,0,0,0,0,241.62
"917",2007-02-01 15:16:00,0.232,0,0,0,0,241.04
"918",2007-02-01 15:17:00,0.232,0,0,0,0,241.14
"919",2007-02-01 15:18:00,0.234,0,0,0,0,241.81
"920",2007-02-01 15:19:00,0.238,0,0,0,0,243.34
"921",2007-02-01 15:20:00,0.236,0,0,0,0,242.95
"922",2007-02-01 15:21:00,0.234,0,0,0,0,241.7
"923",2007-02-01 15:22:00,0.236,0,0,0,0,242.81
"924",2007-02-01 15:23:00,0.236,0,0,0,0,243.16
"925",2007-02-01 15:24:00,0.236,0,0,0,0,242.72
"926",2007-02-01 15:25:00,0.236,0,0,0,0,242.86
"927",2007-02-01 15:26:00,0.236,0,0,0,0,242.46
"928",2007-02-01 15:27:00,0.238,0,0,0,0,243.24
"929",2007-02-01 15:28:00,0.234,0,0,0,0,242.18
"930",2007-02-01 15:29:00,0.238,0,0,0,0,243.81
"931",2007-02-01 15:30:00,0.318,0,0,0,0.1,244.39
"932",2007-02-01 15:31:00,0.35,0,0,0,0.154,244.16
"933",2007-02-01 15:32:00,0.346,0,0,0,0.154,244.18
"934",2007-02-01 15:33:00,0.344,0,0,0,0.15,243.48
"935",2007-02-01 15:34:00,0.344,0,0,0,0.154,244.09
"936",2007-02-01 15:35:00,0.34,0,0,0,0.152,243.74
"937",2007-02-01 15:36:00,0.34,0,0,0,0.154,244.19
"938",2007-02-01 15:37:00,0.34,0,0,0,0.158,244.62
"939",2007-02-01 15:38:00,0.338,0,0,0,0.158,244.63
"940",2007-02-01 15:39:00,0.336,0,0,0,0.152,243.58
"941",2007-02-01 15:40:00,0.334,0,0,0,0.148,243.04
"942",2007-02-01 15:41:00,0.332,0,0,0,0.146,242.68
"943",2007-02-01 15:42:00,0.334,0,0,0,0.152,243.85
"944",2007-02-01 15:43:00,0.332,0,0,0,0.148,243.13
"945",2007-02-01 15:44:00,0.334,0,0,0,0.152,243.93
"946",2007-02-01 15:45:00,0.326,0,0,0,0.142,243.96
"947",2007-02-01 15:46:00,0.238,0,0,0,0,243.39
"948",2007-02-01 15:47:00,0.238,0,0,0,0,243.46
"949",2007-02-01 15:48:00,0.24,0,0,0,0,244.4
"950",2007-02-01 15:49:00,0.242,0,0,0,0,244.28
"951",2007-02-01 15:50:00,0.324,0,0,0,0.1,244.15
"952",2007-02-01 15:51:00,0.322,0,0,0,0.118,243.18
"953",2007-02-01 15:52:00,0.318,0,0,0,0.118,243.24
"954",2007-02-01 15:53:00,0.312,0,0,0,0.114,242.64
"955",2007-02-01 15:54:00,0.312,0,0,0,0.116,242.92
"956",2007-02-01 15:55:00,0.31,0,0,0,0.112,242.15
"957",2007-02-01 15:56:00,0.31,0,0,0,0.116,242.9
"958",2007-02-01 15:57:00,0.308,0,0,0,0.116,243
"959",2007-02-01 15:58:00,0.308,0,0,0,0.116,243.1
"960",2007-02-01 15:59:00,0.308,0,0,0,0.116,243.1
"961",2007-02-01 16:00:00,0.308,0,0,0,0.12,243.7
"962",2007-02-01 16:01:00,0.24,0,0,0,0,243.11
"963",2007-02-01 16:02:00,0.236,0,0,0,0,243.15
"964",2007-02-01 16:03:00,0.236,0,0,0,0,242.95
"965",2007-02-01 16:04:00,0.24,0,0,0,0,243.32
"966",2007-02-01 16:05:00,0.244,0,0,0,0,243.14
"967",2007-02-01 16:06:00,0.244,0,0,0,0,242.88
"968",2007-02-01 16:07:00,0.244,0,0,0,0,243.07
"969",2007-02-01 16:08:00,0.244,0,0,0,0,243.03
"970",2007-02-01 16:09:00,0.24,0,0,0,0,241.34
"971",2007-02-01 16:10:00,0.24,0,0,0,0,241.09
"972",2007-02-01 16:11:00,0.3,0,0,0,0.066,242.09
"973",2007-02-01 16:12:00,0.346,0,0,0,0.142,242.06
"974",2007-02-01 16:13:00,0.38,0,0,0,0.176,241.97
"975",2007-02-01 16:14:00,0.422,0,0,0,0.268,242.18
"976",2007-02-01 16:15:00,0.424,0,2,0,0.272,242.91
"977",2007-02-01 16:16:00,0.422,0,1,0,0.276,243.2
"978",2007-02-01 16:17:00,0.42,0,2,0,0.274,242.82
"979",2007-02-01 16:18:00,0.42,0,1,0,0.274,242.9
"980",2007-02-01 16:19:00,0.42,0,1,0,0.268,242.05
"981",2007-02-01 16:20:00,0.424,0,2,0,0.27,242.35
"982",2007-02-01 16:21:00,0.422,0,1,0,0.27,242.25
"983",2007-02-01 16:22:00,0.422,0,2,0,0.272,242.55
"984",2007-02-01 16:23:00,0.424,0,1,0,0.278,243.49
"985",2007-02-01 16:24:00,0.422,0,1,0,0.276,243.35
"986",2007-02-01 16:25:00,0.42,0,2,0,0.274,243.12
"987",2007-02-01 16:26:00,0.42,0,1,0,0.276,243.23
"988",2007-02-01 16:27:00,0.338,0,2,0,0.158,243.29
"989",2007-02-01 16:28:00,0.32,0,1,0,0.134,242.61
"990",2007-02-01 16:29:00,0.314,0,1,0,0.132,242.32
"991",2007-02-01 16:30:00,0.312,0,1,0,0.132,242.26
"992",2007-02-01 16:31:00,0.31,0,2,0,0.128,241.74
"993",2007-02-01 16:32:00,0.308,0,1,0,0.124,240.83
"994",2007-02-01 16:33:00,0.308,0,1,0,0.126,241.05
"995",2007-02-01 16:34:00,0.312,0,2,0,0.13,241.86
"996",2007-02-01 16:35:00,0.316,0,1,0,0.132,242.36
"997",2007-02-01 16:36:00,0.314,0,1,0,0.13,242.03
"998",2007-02-01 16:37:00,0.39,0,1,0,0.212,242.04
"999",2007-02-01 16:38:00,0.39,0,1,0,0.238,242.28
"1000",2007-02-01 16:39:00,0.392,0,2,0,0.24,242.75
"1001",2007-02-01 16:40:00,0.39,0,1,0,0.24,242.6
"1002",2007-02-01 16:41:00,0.39,0,1,0,0.244,243.26
"1003",2007-02-01 16:42:00,0.39,0,1,0,0.242,243.15
"1004",2007-02-01 16:43:00,0.324,0,1,0,0.138,243.08
"1005",2007-02-01 16:44:00,0.308,0,0,0,0.118,243.12
"1006",2007-02-01 16:45:00,0.308,0,0,0,0.12,243.52
"1007",2007-02-01 16:46:00,0.306,0,0,0,0.118,243.1
"1008",2007-02-01 16:47:00,0.306,0,0,0,0.12,243.47
"1009",2007-02-01 16:48:00,0.248,0,0,0,0,243.8
"1010",2007-02-01 16:49:00,0.24,0,0,0,0,243.44
"1011",2007-02-01 16:50:00,0.244,0,0,0,0,243.54
"1012",2007-02-01 16:51:00,0.244,0,0,0,0,243.91
"1013",2007-02-01 16:52:00,0.276,0,0,0,0,244.05
"1014",2007-02-01 16:53:00,0.356,0,0,0,0.152,243.7
"1015",2007-02-01 16:54:00,0.352,0,0,0,0.148,243.21
"1016",2007-02-01 16:55:00,0.35,0,0,0,0.15,243.36
"1017",2007-02-01 16:56:00,0.348,0,0,0,0.152,243.94
"1018",2007-02-01 16:57:00,0.342,0,0,0,0.158,244.89
"1019",2007-02-01 16:58:00,0.342,0,0,0,0.16,245.3
"1020",2007-02-01 16:59:00,0.342,0,0,0,0.16,245.34
"1021",2007-02-01 17:00:00,0.34,0,0,0,0.16,245.32
"1022",2007-02-01 17:01:00,0.336,0,0,0,0.152,243.87
"1023",2007-02-01 17:02:00,0.334,0,0,0,0.152,243.91
"1024",2007-02-01 17:03:00,0.332,0,0,0,0.148,243.31
"1025",2007-02-01 17:04:00,0.334,0,0,0,0.15,243.31
"1026",2007-02-01 17:05:00,0.336,0,0,0,0.146,242.63
"1027",2007-02-01 17:06:00,0.334,0,0,0,0.144,241.89
"1028",2007-02-01 17:07:00,0.332,0,0,0,0.138,240.91
"1029",2007-02-01 17:08:00,0.282,0,0,0,0.07,240.77
"1030",2007-02-01 17:09:00,0.232,0,0,0,0,240.83
"1031",2007-02-01 17:10:00,0.232,0,0,0,0,240.9
"1032",2007-02-01 17:11:00,0.234,0,0,0,0,242.09
"1033",2007-02-01 17:12:00,0.234,0,0,0,0,242.6
"1034",2007-02-01 17:13:00,0.234,0,0,0,0,242.07
"1035",2007-02-01 17:14:00,0.232,0,0,0,0,241.63
"1036",2007-02-01 17:15:00,0.234,0,0,0,0,241.96
"1037",2007-02-01 17:16:00,0.232,0,0,0,0,241.57
"1038",2007-02-01 17:17:00,0.232,0,0,0,0,241.39
"1039",2007-02-01 17:18:00,0.47,0,0,0,0,241.11
"1040",2007-02-01 17:19:00,0.53,0,0,0,0,241.57
"1041",2007-02-01 17:20:00,0.528,0,0,0,0,241.21
"1042",2007-02-01 17:21:00,0.528,0,0,0,0,241.18
"1043",2007-02-01 17:22:00,0.53,0,0,0,0,241.79
"1044",2007-02-01 17:23:00,0.53,0,0,0,0,241.72
"1045",2007-02-01 17:24:00,0.606,0,0,0,0.086,240.62
"1046",2007-02-01 17:25:00,0.604,0,0,0,0.106,241.51
"1047",2007-02-01 17:26:00,0.872,0,0,0,0.096,240.67
"1048",2007-02-01 17:27:00,0.924,0,0,0,0.094,240.17
"1049",2007-02-01 17:28:00,0.922,0,0,0,0.092,239.79
"1050",2007-02-01 17:29:00,0.922,0,0,0,0.094,240.14
"1051",2007-02-01 17:30:00,0.924,0,0,0,0.096,240.39
"1052",2007-02-01 17:31:00,0.934,0,0,0,0.098,240.95
"1053",2007-02-01 17:32:00,0.948,0,0,0,0.098,241.41
"1054",2007-02-01 17:33:00,0.972,0,0,0,0.128,241.33
"1055",2007-02-01 17:34:00,1.04,0,0,0,0.234,241.62
"1056",2007-02-01 17:35:00,1.034,0,0,0,0.232,241.31
"1057",2007-02-01 17:36:00,1.03,0,0,0,0.232,241.02
"1058",2007-02-01 17:37:00,1.028,0,0,0,0.232,241.13
"1059",2007-02-01 17:38:00,1.056,0,0,0,0.228,240.49
"1060",2007-02-01 17:39:00,1.062,0,0,0,0.218,238.86
"1061",2007-02-01 17:40:00,1.268,0,0,0,0.216,239.02
"1062",2007-02-01 17:41:00,1.242,0,0,0,0.22,239.61
"1063",2007-02-01 17:42:00,1.01,0,0,0,0.222,239.3
"1064",2007-02-01 17:43:00,1.01,0,0,0,0.224,239.49
"1065",2007-02-01 17:44:00,1.01,0,0,0,0.224,239.48
"1066",2007-02-01 17:45:00,1.012,0,0,0,0.226,240.02
"1067",2007-02-01 17:46:00,1.008,0,0,0,0.224,239.7
"1068",2007-02-01 17:47:00,1.192,0,0,0,0.27,239.4
"1069",2007-02-01 17:48:00,1.626,0,0,0,0.316,239.16
"1070",2007-02-01 17:49:00,1.354,0,0,0,0.23,239.57
"1071",2007-02-01 17:50:00,1.33,0,0,0,0.192,239.99
"1072",2007-02-01 17:51:00,1.292,0,0,0,0.13,239.99
"1073",2007-02-01 17:52:00,1.506,0,0,0,0.07,239.77
"1074",2007-02-01 17:53:00,1.374,0,0,0,0,239.15
"1075",2007-02-01 17:54:00,1.46,0,0,0,0,238.87
"1076",2007-02-01 17:55:00,1.462,0,0,0,0,239.11
"1077",2007-02-01 17:56:00,1.272,0,0,0,0,239.54
"1078",2007-02-01 17:57:00,1.286,0,0,0,0,239.93
"1079",2007-02-01 17:58:00,1.282,0,0,0,0,239.7
"1080",2007-02-01 17:59:00,1.278,0,0,0,0,239.26
"1081",2007-02-01 18:00:00,1.48,0,0,2,0,238.99
"1082",2007-02-01 18:01:00,2.348,0,0,18,0,237.29
"1083",2007-02-01 18:02:00,2.334,0,0,18,0,237.28
"1084",2007-02-01 18:03:00,2.324,0,0,17,0,237.47
"1085",2007-02-01 18:04:00,2.32,0,0,18,0,237.72
"1086",2007-02-01 18:05:00,2.312,0,0,17,0,237.51
"1087",2007-02-01 18:06:00,2.322,0,0,18,0,238.18
"1088",2007-02-01 18:07:00,2.332,0,0,17,0,238.86
"1089",2007-02-01 18:08:00,2.33,0,0,18,0,238.86
"1090",2007-02-01 18:09:00,2.33,0,0,17,0,238.83
"1091",2007-02-01 18:10:00,2.312,0,0,18,0,237.86
"1092",2007-02-01 18:11:00,2.304,0,0,17,0,237.39
"1093",2007-02-01 18:12:00,2.38,0,0,17,0,238.84
"1094",2007-02-01 18:13:00,2.43,0,0,18,0.114,238.52
"1095",2007-02-01 18:14:00,2.428,0,0,17,0.114,238.66
"1096",2007-02-01 18:15:00,2.416,0,0,18,0.112,238.09
"1097",2007-02-01 18:16:00,2.394,0,0,17,0.108,236.9
"1098",2007-02-01 18:17:00,2.396,0,0,17,0.108,237.05
"1099",2007-02-01 18:18:00,2.428,0,0,18,0.122,237.73
"1100",2007-02-01 18:19:00,2.496,0,0,17,0.234,238.25
"1101",2007-02-01 18:20:00,2.502,0,1,17,0.236,238.6
"1102",2007-02-01 18:21:00,2.48,0,2,18,0.23,237.67
"1103",2007-02-01 18:22:00,2.48,0,1,17,0.23,237.63
"1104",2007-02-01 18:23:00,2.558,0,2,17,0.316,237.5
"1105",2007-02-01 18:24:00,2.542,0,1,18,0.326,237.07
"1106",2007-02-01 18:25:00,2.554,0,1,17,0.33,237.76
"1107",2007-02-01 18:26:00,2.558,0,2,17,0.332,238.08
"1108",2007-02-01 18:27:00,2.548,0,1,18,0.33,237.57
"1109",2007-02-01 18:28:00,2.548,0,2,17,0.328,237.42
"1110",2007-02-01 18:29:00,2.778,0,1,17,0.368,238.13
"1111",2007-02-01 18:30:00,2.902,0,1,18,0.5,238.04
"1112",2007-02-01 18:31:00,2.728,0,2,17,0.268,238.6
"1113",2007-02-01 18:32:00,2.524,0,1,17,0.202,238.13
"1114",2007-02-01 18:33:00,2.51,0,1,18,0.204,238.32
"1115",2007-02-01 18:34:00,2.748,0,2,17,0.194,237.02
"1116",2007-02-01 18:35:00,2.784,0,1,17,0.194,237.29
"1117",2007-02-01 18:36:00,2.568,0,1,18,0.16,237.14
"1118",2007-02-01 18:37:00,2.338,0,2,17,0.1,237.78
"1119",2007-02-01 18:38:00,2.444,0,1,17,0.094,237.63
"1120",2007-02-01 18:39:00,2.516,0,1,18,0.1,237.56
"1121",2007-02-01 18:40:00,2.782,0,1,17,0.088,235.63
"1122",2007-02-01 18:41:00,2.594,0,1,17,0.086,236.21
"1123",2007-02-01 18:42:00,2.574,0,2,17,0.09,236.49
"1124",2007-02-01 18:43:00,3.218,0,1,17,0.232,236.62
"1125",2007-02-01 18:44:00,3.414,0,1,17,0.356,235.94
"1126",2007-02-01 18:45:00,2.664,0,1,17,0.214,235.87
"1127",2007-02-01 18:46:00,2.668,0,1,17,0.214,236.12
"1128",2007-02-01 18:47:00,2.606,0,2,17,0.218,236.49
"1129",2007-02-01 18:48:00,2.406,0,1,18,0.22,236.47
"1130",2007-02-01 18:49:00,2.352,0,1,17,0.224,236.51
"1131",2007-02-01 18:50:00,2.71,0,1,17,0.25,236.12
"1132",2007-02-01 18:51:00,3,0,1,17,0.252,236.35
"1133",2007-02-01 18:52:00,3.016,0,1,17,0.254,237.02
"1134",2007-02-01 18:53:00,3.006,0,2,17,0.254,237.07
"1135",2007-02-01 18:54:00,2.976,0,1,18,0.23,236.49
"1136",2007-02-01 18:55:00,2.93,0,0,17,0.134,236.44
"1137",2007-02-01 18:56:00,2.938,0,0,17,0.134,236.74
"1138",2007-02-01 18:57:00,2.972,0,0,17,0.172,236.41
"1139",2007-02-01 18:58:00,2.996,0,0,17,0.232,236.35
"1140",2007-02-01 18:59:00,3.008,0,0,17,0.236,236.96
"1141",2007-02-01 19:00:00,3.228,0,0,18,0.282,236.67
"1142",2007-02-01 19:01:00,3.306,0,0,17,0.43,236.58
"1143",2007-02-01 19:02:00,3.196,0,0,17,0.414,236.51
"1144",2007-02-01 19:03:00,3.088,0,0,17,0.272,236.64
"1145",2007-02-01 19:04:00,2.996,0,0,17,0.106,237.04
"1146",2007-02-01 19:05:00,3.066,0,0,18,0.11,237.7
"1147",2007-02-01 19:06:00,2.93,0,0,17,0.11,237.6
"1148",2007-02-01 19:07:00,2.926,0,0,17,0.11,237.5
"1149",2007-02-01 19:08:00,2.942,0,0,18,0.112,238.25
"1150",2007-02-01 19:09:00,2.92,0,0,17,0.108,237.32
"1151",2007-02-01 19:10:00,2.916,0,0,17,0.106,237.04
"1152",2007-02-01 19:11:00,2.914,0,0,17,0.106,236.97
"1153",2007-02-01 19:12:00,2.91,0,0,18,0.106,237.1
"1154",2007-02-01 19:13:00,2.926,0,0,17,0.108,238.03
"1155",2007-02-01 19:14:00,2.866,0,0,17,0,237.67
"1156",2007-02-01 19:15:00,2.852,0,0,18,0,237.41
"1157",2007-02-01 19:16:00,2.852,0,0,17,0,237.58
"1158",2007-02-01 19:17:00,2.824,0,0,17,0,236.08
"1159",2007-02-01 19:18:00,2.822,0,0,17,0,236.16
"1160",2007-02-01 19:19:00,2.83,0,0,17,0,236.28
"1161",2007-02-01 19:20:00,2.854,0,0,17,0,236.78
"1162",2007-02-01 19:21:00,2.834,0,0,17,0,236.32
"1163",2007-02-01 19:22:00,2.826,0,0,18,0,236.02
"1164",2007-02-01 19:23:00,2.828,0,0,17,0,236.12
"1165",2007-02-01 19:24:00,2.83,0,0,17,0,234.71
"1166",2007-02-01 19:25:00,2.902,0,0,16,0.124,234.49
"1167",2007-02-01 19:26:00,2.922,0,0,17,0.128,235.7
"1168",2007-02-01 19:27:00,2.91,0,0,17,0.128,235.62
"1169",2007-02-01 19:28:00,2.902,0,0,17,0.126,235.12
"1170",2007-02-01 19:29:00,2.898,0,0,17,0.124,234.59
"1171",2007-02-01 19:30:00,2.912,0,0,17,0.126,235.26
"1172",2007-02-01 19:31:00,2.892,0,0,17,0.124,234.57
"1173",2007-02-01 19:32:00,2.882,0,0,17,0.124,234.39
"1174",2007-02-01 19:33:00,2.898,0,0,17,0.128,235.2
"1175",2007-02-01 19:34:00,2.904,0,0,17,0.13,235.45
"1176",2007-02-01 19:35:00,3.04,0,0,17,0.122,233.89
"1177",2007-02-01 19:36:00,3.036,0,0,17,0.12,233.56
"1178",2007-02-01 19:37:00,3.214,0,0,16,0.198,234.26
"1179",2007-02-01 19:38:00,4.48,0,0,17,0.372,233.96
"1180",2007-02-01 19:39:00,4.458,0,0,17,0.346,234.63
"1181",2007-02-01 19:40:00,3.834,0,0,17,0.354,235.64
"1182",2007-02-01 19:41:00,2.672,0,0,17,0.166,237.57
"1183",2007-02-01 19:42:00,2.618,0,0,18,0.1,237.12
"1184",2007-02-01 19:43:00,3.602,0,0,17,0.254,236.55
"1185",2007-02-01 19:44:00,3.042,0,0,17,0.144,236.09
"1186",2007-02-01 19:45:00,2.672,0,0,17,0.176,235.89
"1187",2007-02-01 19:46:00,2.662,0,0,17,0.19,235.63
"1188",2007-02-01 19:47:00,3.02,0,0,17,0.25,234.99
"1189",2007-02-01 19:48:00,3.824,0,0,17,0.354,234.7
"1190",2007-02-01 19:49:00,2.8,0,0,17,0.248,235.99
"1191",2007-02-01 19:50:00,2.662,0,0,17,0.186,235.27
"1192",2007-02-01 19:51:00,2.658,0,0,17,0.186,235.14
"1193",2007-02-01 19:52:00,2.648,0,0,17,0.184,234.82
"1194",2007-02-01 19:53:00,2.658,0,0,17,0.186,235.67
"1195",2007-02-01 19:54:00,2.664,0,0,17,0.188,236.02
"1196",2007-02-01 19:55:00,2.676,0,0,17,0.19,236.55
"1197",2007-02-01 19:56:00,2.67,0,0,17,0.188,236.34
"1198",2007-02-01 19:57:00,2.604,0,0,17,0.164,237.02
"1199",2007-02-01 19:58:00,2.97,0,0,18,0.196,236.07
"1200",2007-02-01 19:59:00,2.828,0,0,17,0.154,236.96
"1201",2007-02-01 20:00:00,2.38,0,0,17,0.086,238.13
"1202",2007-02-01 20:01:00,2.358,0,0,17,0.08,237.53
"1203",2007-02-01 20:02:00,2.362,0,0,18,0.082,237.75
"1204",2007-02-01 20:03:00,2.462,0,0,17,0.196,237.26
"1205",2007-02-01 20:04:00,2.454,0,0,17,0.206,237.05
"1206",2007-02-01 20:05:00,2.454,0,0,17,0.206,237.18
"1207",2007-02-01 20:06:00,2.448,0,0,18,0.206,237.03
"1208",2007-02-01 20:07:00,2.412,0,0,17,0.146,237.34
"1209",2007-02-01 20:08:00,2.398,0,0,17,0.106,237.33
"1210",2007-02-01 20:09:00,2.358,0,0,17,0.102,235.75
"1211",2007-02-01 20:10:00,2.352,0,0,17,0.1,235.5
"1212",2007-02-01 20:11:00,2.424,0,0,17,0.102,235.86
"1213",2007-02-01 20:12:00,2.612,0,0,17,0.098,235.48
"1214",2007-02-01 20:13:00,2.78,0,0,17,0.094,235.47
"1215",2007-02-01 20:14:00,2.784,0,0,17,0.094,235.28
"1216",2007-02-01 20:15:00,2.888,0,0,17,0.094,235.79
"1217",2007-02-01 20:16:00,3.216,0,0,18,0.092,236.18
"1218",2007-02-01 20:17:00,3.094,0,0,17,0.094,236.57
"1219",2007-02-01 20:18:00,2.984,0,0,17,0.094,235.43
"1220",2007-02-01 20:19:00,2.824,0,0,17,0,235.55
"1221",2007-02-01 20:20:00,2.74,0,0,17,0,235.96
"1222",2007-02-01 20:21:00,2.344,0,0,17,0,236.47
"1223",2007-02-01 20:22:00,2.354,0,0,17,0,236.6
"1224",2007-02-01 20:23:00,2.43,0,0,17,0.094,235.84
"1225",2007-02-01 20:24:00,2.422,0,1,17,0.118,235.53
"1226",2007-02-01 20:25:00,2.418,0,1,17,0.116,235.33
"1227",2007-02-01 20:26:00,2.412,0,2,17,0.116,235.06
"1228",2007-02-01 20:27:00,2.392,0,1,17,0.112,233.69
"1229",2007-02-01 20:28:00,2.396,0,2,17,0.112,234.08
"1230",2007-02-01 20:29:00,2.36,0,1,17,0.116,234.73
"1231",2007-02-01 20:30:00,2.358,0,1,17,0.118,235.35
"1232",2007-02-01 20:31:00,2.184,0,2,17,0.18,235.57
"1233",2007-02-01 20:32:00,1.964,0,1,17,0.21,236.89
"1234",2007-02-01 20:33:00,1.818,0,2,17,0.206,237.18
"1235",2007-02-01 20:34:00,1.702,0,1,17,0.198,237.38
"1236",2007-02-01 20:35:00,1.702,0,1,18,0.198,237.52
"1237",2007-02-01 20:36:00,1.702,0,2,17,0.2,237.76
"1238",2007-02-01 20:37:00,1.706,0,1,17,0.202,238.38
"1239",2007-02-01 20:38:00,1.696,0,1,18,0.2,237.79
"1240",2007-02-01 20:39:00,1.698,0,1,17,0.2,238.07
"1241",2007-02-01 20:40:00,1.704,0,2,18,0.202,238.66
"1242",2007-02-01 20:41:00,1.698,0,1,17,0.2,238.23
"1243",2007-02-01 20:42:00,1.81,0,1,17,0.322,238.35
"1244",2007-02-01 20:43:00,1.818,0,1,18,0.338,239.53
"1245",2007-02-01 20:44:00,1.824,0,2,18,0.344,240.24
